,index,Date,LAST,HA,Az,H,Dobs,Dhelio,VMag,SDSS:g,SDSS:r,Phase,Elong.,AM,dRAcosDEC,dDEC,RV,RA,Dec,Longitude,Latitude,d:DR3Name,d:Plx,d:anomaly_score,d:cdsxmatch,d:e_Plx,d:gcvs,d:mangrove_2MASS_name,d:mangrove_HyperLEDA_name,d:mangrove_ang_dist,d:mangrove_lum_dist,d:mulens,d:rf_kn_vs_nonkn,d:rf_snia_vs_nonia,d:roid,d:snn_sn_vs_all,d:snn_snia_vs_nonia,d:t2_AGN,d:t2_EB,d:t2_KN,d:t2_M-dwarf,d:t2_Mira,d:t2_RRL,d:t2_SLSN-I,d:t2_SNII,d:t2_SNIa,d:t2_SNIa-91bg,d:t2_SNIax,d:t2_SNIbc,d:t2_TDE,d:t2_mu-Lens-Single,d:vsx,d:x3hsp,d:x4lac,i:candid,i:chipsf,i:classtar,i:dec,i:diffmaglim,i:distnr,i:distpsnr1,i:drb,i:fid,i:field,i:isdiffpos,i:jd,i:jdendhist,i:jdstarthist,i:maggaia,i:magnr,i:magpsf,i:magzpsci,i:ndethist,i:neargaia,i:nid,i:nmtchps,i:objectId,i:publisher,i:ra,i:rb,i:rcid,i:sgscore1,i:sigmagnr,i:sigmapsf,i:ssdistnr,i:ssmagnr,i:ssnamenr,i:tooflag,i:xpos,i:ypos,d:tracklet,v:classification,v:lastdate,v:firstdate,v:lapse,v:constellation,i:magpsf_red,Julian date,delta,r,alpha,reduced_mag,DecimalYear,reduced_mag_alpha_corr,reduced_mag_alpha_corr_quiescent
73,136,2459229.625451,02:52:21.46,2.628830613,240.3326813289,43.2033997556,19.1770333334,18.8664518616,18.7262277456,19.1879277456,18.4345277456,2.8117451882999998,70.1944772983,1.4589622567,0.0634289132,0.0192915448,28.5540295187,3.6569420833,4.3054463889,5.0658396806,2.4976870278,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1475125272515015004,1.370797,0.981,4.3054514,19.704302,1.7764227,12.214045,0.9999562999999999,2,447,t,2459229.6252778,2459229.6252778,2459229.6252778,15.993101,22.434,18.519018,26.323017,1,37.328144,1475,2,ZTF21aaeptaf,Fink,3.6569323000000002,0.8542856999999999,25,0.936375,0.182,0.092022985,0,18.9,2060,0,2391.9333,572.4073,,Solar System MPC,2021-01-15 03:00:24.002,2021-01-15 03:00:24.002,0.0,Pisces,5.7266597253,2459229.6252778,18.7155759533986,18.86518832252,2.9645,5.779696292190856,2021.038699391233,5.437734712925627,5.437734712925627
74,137,2459227.645498,03:13:25.14,2.9831825622,245.0284459732,39.2486941986,19.1444713384,18.8663670718,18.7246595979,19.1863595979,18.4329595979,2.844543289,72.1584681591,1.5780399861999999,0.0598183752,0.0175786481,28.9112133203,3.60699625,4.2907761111,5.0142567778,2.5040151667,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1473145322515015002,1.3148019,0.982,4.2908005,19.24168,10.931108,21.923313,0.99999964,2,447,t,2459227.6453241,2459227.6453241,2459227.6453241,18.616442,23.292,18.507172,25.847172,1,21.9249,1473,1,ZTF21aadsxqq,Fink,3.6070126,0.9257143,25,0.9748749999999999,0.34800000000000003,0.08860662600000001,0,18.9,2060,0,2568.9446,638.6448,,Solar System MPC,2021-01-13 03:29:16.002,2021-01-13 03:29:16.002,0.0,Pisces,5.7185137095,2459227.6453241,19.0944562969111,18.86623667155,2.8869,5.724209125750432,2021.0332748605474,5.378258674961944,5.378258674961944
75,140,2459224.643588,02:58:49.96,2.7447462944,241.8987406102,41.9084296469,19.0944283529,18.8662361217,18.7217728329,19.1834728329,18.4300728329,2.8880255892,75.1433278837,1.4951559707,0.053988040800000005,0.014959175100000001,29.3270348869,3.5369825,4.2711325,4.9423126139,2.5137340833,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1470143412515015004,2.1769388,0.983,4.271109,19.96755,6.8182874,14.759049,0.99999964,2,447,t,2459224.6434144,2459224.6434144,2459224.6434144,19.433363,22.885,18.53678,26.319778,1,14.761001,1470,2,ZTF21aacveox,Fink,3.5369794,0.95714283,25,0.996667,0.24,0.07069442000000001,0,18.9,2060,0,2840.6143,710.2068,,Solar System MPC,2021-01-10 03:26:31.004,2021-01-10 03:26:31.004,0.0,Pisces,5.7538203669,2459224.6434144,19.1444978258875,18.86636762443,2.8434,5.7481186415447745,2021.025050450411,5.396879917797431,5.396879917797431
76,142,2459202.631424,01:14:31.86,1.0258616143000001,209.5304559466,57.527020617,18.7155406747,18.8651877918,18.6831085342,19.1448085342,18.3914085342,2.9656161711,97.2624644359,1.1848190153,0.008607796000000001,-0.0049894447,29.9313901181,3.2448125,4.2260111111,4.6567325444000005,2.5881408056,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1448131242815015007,2.15412,0.983,4.2259878,20.049593,2.1509833,23.444857,0.9999933999999999,2,447,t,2459202.63125,2459202.63125,2459202.63125,20.145212,23.172,18.395645,26.341646,1,39.64747,1448,3,ZTF20acymwbj,Fink,3.2448236,0.95714283,28,0.5,0.361,0.07632545,0,18.9,2060,0,347.7945,878.3912,,Solar System MPC,2020-12-19 03:09:00.000,2020-12-19 03:09:00.000,0.0,Pisces,5.6563274465,2459202.63125,19.1770620707702,18.86645241608,2.8106,5.603283407416486,2020.9648394808746,5.242608196311383,5.242608196311383
77,144,2459195.702153,02:29:03.63,2.2685588536,234.8756181261,46.975483876,18.5973590675,18.8648257278,18.6650309175,19.1267309175,18.3733309175,2.8988481068,104.3080211409,1.3666012502,-0.005902791,-0.0113815161,29.3698711633,3.2367274999999998,4.2485816667,4.6583089806,2.6120564166999998,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1441201972815015005,1.8003087999999998,0.983,4.2485615,20.336763,11.7325,12.604341999999999,1.0,2,447,t,2459195.7019792,2459195.7019792,2459195.7019792,17.979595,22.836,18.415945,26.323944,1,30.357521,1441,2,ZTF20acxbyvt,Fink,3.2367309,0.9614286,28,0.0,0.26,0.06372925,0,18.9,2060,0,358.9113,797.2251,,Solar System MPC,2020-12-12 04:50:51.003,2020-12-12 04:50:51.003,0.0,Pisces,5.6904246308,2459195.7019792,18.9621404833848,18.86910685832,3.0676,5.6477514813404355,2020.9459070469943,5.295196534051385,5.295196534051385
78,146,2459193.619387,00:21:39.96,0.14494209700000002,184.4518654179,60.8308825934,18.5624568236,18.864713902,18.6590821847,19.1207821847,18.3673821847,2.8700662569,106.4328786191,1.1448505266,-0.0105937375,-0.013184371200000001,28.8720806887,3.2423554167,4.2587858333,4.6675249917,2.6191883889,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1439119212815015001,1.0090123,0.971,4.2587615,18.741474,5.2382584,23.062616,0.9842372500000001,2,447,t,2459193.619213,2459193.619213,2459193.619213,19.949718,23.032999,18.667858,25.036858,1,36.94763,1439,3,ZTF20acwfpdr,Fink,3.2423471,0.62857145,28,0.00229167,0.222,0.18325332,0,18.9,2060,0,370.8787,758.8161,,Solar System MPC,2020-12-10 02:51:40.003,2020-12-10 02:51:40.003,0.0,Pisces,5.9464296017,2459193.619213,18.7783640583801,18.86897714915,3.0838,5.9208274346949175,2020.9402164289615,5.571772906607057,5.571772906607057
79,147,2459190.654688,01:00:48.66,0.7964115425,203.5242864095,58.8583222629,18.5134502139,18.8645523343,18.6502310943,19.1119310943,18.3585310943,2.8223801297,109.4606191703,1.1679160443,-0.016759507400000002,-0.0158266442,28.4493425513,3.25656875,4.2759747222,4.6873851972,2.6293256111,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1436154512815015005,3.9193547,0.984,4.2759658,20.23886,12.289536,13.509041,1.0,2,447,t,2459190.6545139,2459190.6545139,2459190.6545139,14.216918,22.776,18.409376,26.239376,1,21.375889,1436,6,ZTF20acvnhjv,Fink,3.2565618,0.9842856999999999,28,0.058916699999999995,0.227,0.05502772,0,18.9,2060,0,311.7352,679.7815,,Solar System MPC,2020-12-07 03:42:30.001,2020-12-07 03:42:30.001,0.0,Pisces,5.6937066693,2459190.6545139,18.7447790586134,18.86894921311,3.0755,5.666235793063779,2020.9321161581972,5.322980803082788,5.322980803082788
80,148,2459188.740602,02:56:58.84,2.7317031563,241.7391642085,42.0643279701,18.4822885027,18.8644465306,18.6442816326,19.1059816326,18.3525816326,2.7874251638,111.4171622261,1.4906637333,-0.0203328978,-0.017549195,28.2681437921,3.2696025,4.2887077778,4.7043910861,2.6358422778,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1434240422815015002,2.441139,0.999,4.2886866999999995,19.709402,7.6398516,27.009071,0.9999802999999999,2,447,t,2459188.7404282,2459188.7404282,2459188.7404282,17.903421,23.063,18.434015,26.317017,1,34.520653,1434,1,ZTF20acvcgag,Fink,3.2695963,0.9257143,28,0.19833299999999998,0.352,0.09136437600000001,0,18.9,2060,0,240.3611,631.4241,,Solar System MPC,2020-12-05 05:46:12.996,2020-12-05 05:46:12.996,0.0,Pisces,5.722015935,2459188.7404282,18.7114847638258,18.86892013739,3.0639,5.694738516786732,2020.9268864158469,5.355734714072661,5.355734714072661
81,151,2459155.74897,00:58:57.41,0.7202272745,201.6740931262,59.6141600873,18.0374222691,18.8624389265,18.5145010016,18.9762010016,18.2228010016,1.7122189829,145.3872786626,1.1588069314,-0.0795250649,-0.0408192841,17.3690845022,3.9358183333000003,4.6868288889,5.4729263667,2.7372128611,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1401248794215015013,3.7734654,0.983,4.6868055,19.83265,6.2516513,9.472939,0.99999976,2,447,t,2459155.7487963,2459155.7487963,2459155.7487963,20.451466,22.8,18.309422,26.41842,1,9.48108,1401,7,ZTF20acorcdu,Fink,3.9358063999999997,0.9557142999999999,42,0.995,0.25,0.06629165000000001,0,18.7,2060,0,1460.624,2932.9658,,Solar System MPC,2020-11-02 05:58:16.000,2020-11-02 05:58:16.000,0.0,Pisces,5.6505604042,2459155.7487963,18.6618214745238,18.86887409723,3.0399,5.575921914229852,2020.8367453450821,5.367683589549231,5.367683589549231
82,153,2459153.826655,02:43:14.67,2.4542901645,238.2187077549,45.3699135945,18.0186935535,18.8623112182,18.5053947885,18.9670947885,18.2136947885,1.6261826212,147.3696023348,1.4037097661,-0.08175742030000001,-0.041795083600000005,16.6795503064,3.9967662500000003,4.7185480556,5.5413496056,2.7421897222,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1399326484215015011,1.2780086,0.984,4.7185099,19.163177,6.093706,12.099041,0.99998593,2,447,t,2459153.8264815,2459153.8264815,2459153.8264815,18.770811,23.222,18.307312,26.401312,1,24.266272999999998,1399,5,ZTF20acoixbt,Fink,3.9967789,0.84,42,0.186385,0.359,0.114870735,0,18.7,2060,0,1216.7738,2822.0693,,Solar System MPC,2020-10-31 07:50:08.002,2020-10-31 07:50:08.002,0.0,Pisces,5.6507209728,2459153.8264815,18.5959184642543,18.86880774357,2.9955,5.581501536342209,2020.831493118853,5.383726866136251,5.383726866136251
83,155,2459146.775116,01:01:13.66,0.73803739,202.2696379497,59.6764959624,17.958274953,18.8618326064,18.470275723,18.931975723,18.178575723,1.2942950558000001,154.6368756281,1.1580709522000001,-0.0904122846,-0.0445887268,13.2524722181,4.2363458333,4.8403988889,5.8091627972,2.7591836944,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1392274944215015006,1.7518406999999998,0.984,4.8403973,19.003965,1.6590756999999998,14.920461,0.99999523,2,447,t,2459146.7749421,2459146.7749421,2459146.7749421,18.91152,22.668,18.209526,25.467525,1,14.924958,1392,2,ZTF20acnlwep,Fink,4.2363432,0.95428574,42,0.158292,0.199,0.11379573,0,18.7,2060,0,397.5891,2424.1355,,Solar System MPC,2020-10-24 06:35:54.997,2020-10-24 06:35:54.997,0.0,Pisces,5.5602834855,2459146.7749421,18.5642612764783,18.86877358443,2.9688,5.487419273387562,2020.8122266177597,5.330008430058568,5.330008430058568
84,157,2459138.804757,01:12:29.20,0.9059574618,206.9772237577,58.9362502499,17.9066218649,18.8612724192,18.4266208723,18.8883208723,18.1349208723,0.8949146168000001,162.8118380487,1.1669608929,-0.0976472483,-0.0467794587,9.3088835337,4.5322879167,4.9862611111,6.1380777972,2.7759745278,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1384304584315015018,4.95177,0.984,4.9862344,20.405924,7.673106,28.800117,1.0,2,447,t,2459138.8045833,2459138.8045833,2459138.8045833,18.503063,23.19,18.175009,26.34401,1,28.804296,1384,1,ZTF20acjwcom,Fink,4.5322758,0.9728570999999999,43,0.9937500000000001,0.35000000000000003,0.047422234,0,18.6,2060,0,2427.768,1798.8622,,Solar System MPC,2020-10-16 07:18:35.997,2020-10-16 07:18:35.997,0.0,Pisces,5.5320857477,2459138.8045833,18.5325221662649,18.86873774574,2.9385,5.456622117209843,2020.7904496811473,5.347783515140965,5.347783515140965
85,159,2459136.798854,00:56:04.69,0.6272945165,199.2166914506,60.3432961267,17.896536862,18.8611282242,18.414757165,18.876457165,18.123057165,0.7916583428,164.8547678923,1.150340812,-0.09907897260000001,-0.0471209099,8.2499356921,4.6101141667,5.0239127778,6.224284675,2.7797546111,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1382298684315015020,5.6647735,0.983,5.0238897,20.520723,3.7590038999999997,23.090967,0.9999964,2,447,t,2459136.7986806,2459136.7986806,2459136.7986806,19.245054,23.372,18.17281,26.38681,1,27.538778,1382,4,ZTF20acizxka,Fink,4.6100963,0.9714286,43,0.0,0.293,0.053070728000000005,0,18.6,2060,0,2147.881,1678.7362,,Solar System MPC,2020-10-14 07:10:06.004,2020-10-14 07:10:06.004,0.0,Pisces,5.5311266657000004,2459136.7986806,18.4690519413165,18.86866093588,2.8667,5.461881584538624,2020.784969072677,5.365600905098372,5.365600905098372
86,161,2459134.797512,00:46:15.32,0.45833388410000003,194.2329656091,60.98955409,17.8876705445,18.8609830695,18.4024700811,18.8641700811,18.1107700811,0.6880975667,166.8817622634,1.1430928911,-0.1003162357,-0.0473861661,7.1961702331,4.68882125,5.0617283333,6.3113593778,2.78334275,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1380297334315015018,5.448587,0.983,5.0617045,20.299112,8.264229,26.326628,0.99999964,2,447,t,2459134.797338,2459134.797338,2459134.797338,20.19412,23.21,18.089693,26.351694,1,26.318817,1380,1,ZTF20acijeny,Fink,4.6888378,0.94142854,43,0.974833,0.36,0.048583373000000006,0,18.6,2060,0,1863.752,1712.2803,,Solar System MPC,2020-10-12 07:08:10.003,2020-10-12 07:08:10.003,0.0,Pisces,5.4491024367,2459134.797338,18.3636395705088,18.86851598122,2.7105,5.391210479265256,2020.7795009234974,5.3075247556881635,5.3075247556881635
87,164,2459131.732836,23:01:02.34,22.6965745547,142.9514843498,56.4110344209,17.8764266607,18.8607582995,18.3826100385,18.8443100385,18.0909100385,0.5294847049,169.9507393534,1.1998733372000001,-0.1017654077,-0.0475803788,5.4225679968,4.8111266667,5.1199766667,6.4464540139,2.7884581667,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1377232664315015013,7.1215296,0.983,5.1199558,20.337967,1.626405,1.6559589,0.9999994600000001,2,447,t,2459131.732662,2459131.732662,2459131.732662,20.726805,20.902,18.10616,26.33416,1,1.6672775999999998,1377,4,ZTF20achzoro,Fink,4.811132,0.93714285,43,0.905458,0.037,0.058988597000000004,0,18.6,2060,0,1421.378,1401.8395,,Solar System MPC,2020-10-09 05:35:01.997,2020-10-09 05:35:01.997,0.0,Pisces,5.4669606943,2459131.732662,18.1854936676215,18.86820288776,2.3142,5.428881837349898,2020.771127491804,5.364486448095632,5.364486448095632
88,166,2459129.73353,22:54:09.35,22.5764755768,140.1804098238,55.5081048195,17.87061804,18.8606100401,18.36886228,18.83056228,18.07716228,0.42725199950000003,171.9102733421,1.2126754498,-0.1025398624,-0.047656905400000005,4.364523259,4.8918125,5.1581094444,6.5354552083,2.7915708889,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1375233354315015006,9.029005,0.983,5.1581007,20.224157,19.78101,20.130772,0.9999981,2,447,t,2459129.7333565,2459129.7333565,2459129.7333565,18.636528,21.269,18.071213,26.343212,1,38.338272,1375,3,ZTF20achkhuo,Fink,4.8918009,0.9614286,43,0.00392857,0.055,0.049399856000000006,0,18.6,2060,0,1166.5784,1325.018,,Solar System MPC,2020-10-07 05:36:02.002,2020-10-07 05:36:02.002,0.0,Pisces,5.432736459,2459129.7333565,18.137512973702,18.86809701913,2.1691,5.399683815987331,2020.7656649084702,5.347721863993529,5.347721863993529
89,168,2459125.803727,00:19:44.76,23.9923066892,179.7562115504,61.8755734981,17.8627258421,18.8603148817,18.3403007976,18.8020007976,18.0486007976,0.2393775735,175.4830175363,1.1335348856,-0.1037496152,-0.0476685062,2.4416940327,5.0519154167,5.2331166667,6.7117827972,2.7971618056,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1371303554315015003,3.3065734,0.987,5.2330977,19.37794,4.479177,6.3244348,0.9999953500000001,2,447,t,2459125.8035532,2459125.8035532,2459125.8035532,19.651474,23.144,18.084461,26.40446,1,6.325666,1371,5,ZTF20acgmmvf,Fink,5.0519216,0.9614286,43,0.994583,0.216,0.066803634,0,18.6,2060,0,532.082,1059.3757,,Solar System MPC,2020-10-03 07:17:06.996,2020-10-03 07:17:06.996,0.0,Pisces,5.4469776404,2459125.8035532,18.0128556750824,18.86774533159,1.6679,5.427948124887688,2020.7549277409832,5.398835268781324,5.398835268781324
90,169,2459118.764514,22:55:31.64,22.5693715526,139.8236945454,55.6263739659,17.8603111942,18.8597737788,18.3409897943,18.8026897943,18.0492897943,0.2457449816,175.3720927455,1.2109659701,-0.1040023094,-0.046839006100000004,-1.3975038091,5.3412508333,5.3664625,7.0295195722,2.8053068333,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1364264343815015002,14.244723,0.984,5.3664669,20.285461,6.588257,7.885933,0.9999890300000001,2,447,t,2459118.7643403,2459118.7643403,2459118.7643403,20.316437,23.457,18.040426,26.323425,1,16.986874,1364,26,ZTF20aceqoop,Fink,5.341239,0.9671428999999999,38,0.5,0.357,0.052291922000000005,0,18.6,2060,0,3021.014,470.4513,,Solar System MPC,2020-09-26 06:20:39.002,2020-09-26 06:20:39.002,0.0,Pisces,5.4032984961,2459118.7643403,17.9955710226992,18.86768282729,1.5773,5.386005005416685,2020.7356949188527,5.356117751637743,5.356117751637743
91,171,2459116.869896,01:19:48.45,0.9688599725,208.9687686259,58.9487000794,17.8622257512,18.8596254203,18.3547105963,18.8164105963,18.0630105963,0.33350953250000004,173.7170330103,1.1668086411,-0.1038342401,-0.046589076,-2.1520460117,5.4189908333,5.4018766667,7.1147165528,2.8071305,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1362369723815015002,20.70693,0.983,5.4018688,20.542696,2.289303,2.5840201,1.0,2,447,t,2459116.8697222,2459116.8697222,2459116.8697222,17.279495,22.589,18.08911,26.27711,1,21.741692,1362,2,ZTF20acdrvoe,Fink,5.4189985,0.9771428999999999,38,0.0208214,0.209,0.055179875,0,18.6,2060,0,2745.0186,333.538,,Solar System MPC,2020-09-24 08:52:23.998,2020-09-24 08:52:23.998,0.0,Pisces,5.4517668168,2459116.8697222,17.9787766421897,18.86761696158,1.4816,5.436724060398369,2020.730518366667,5.396162971538584,5.396162971538584
92,172,2459116.836701,00:31:52.55,0.16990634540000002,185.4009741938,61.9447916802,17.8622679393,18.8596228107,18.3549524087,18.8166524087,18.0632524087,0.33513768380000003,173.6863077017,1.1328062469,-0.1038828745,-0.046546493800000005,-2.2494362523,5.42037625,5.402495,7.1162296139,2.8071513889,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1362336523815015002,22.847816,0.985,5.4024935,20.533775,6.1363616,6.206653,0.99999994,2,447,t,2459116.8365278,2459116.8365278,2459116.8365278,17.279495,22.589,18.04949,26.28249,1,16.359444,1362,2,ZTF20acdpsuh,Fink,5.4203873,0.9728570999999999,38,0.0208214,0.209,0.053727202,0,18.6,2060,0,2736.725,335.4145,,Solar System MPC,2020-09-24 08:04:36.002,2020-09-24 08:04:36.002,0.0,Pisces,5.4121419885,2459116.8365278,17.9633821930886,18.86755110619,1.3859,5.398971774130407,2020.7304276715852,5.358212671171711,5.358212671171711
93,173,2459115.829398,00:17:23.29,23.9256908686,177.6323895751,62.0446285206,17.8637389648,18.8595434531,18.362159553,18.823859553,18.070459553,0.38482286790000003,172.7477333516,1.1317598401,-0.1036940336,-0.046318862700000005,-2.8014778257,5.4616620833,5.4212036111,7.1614345944,2.8080316667,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1361329223815015003,5.6960526,0.983,5.421202,20.412151,8.981891,20.28603,0.9999994,2,447,t,2459115.8292245,2459115.8292245,2459115.8292245,16.9002,23.278,18.036863,26.279863,1,37.156425,1361,4,ZTF20acdcndf,Fink,5.4616808,0.97571427,38,0.00416667,0.276,0.05479933,0,18.6,2060,0,2609.1335,314.2753,,Solar System MPC,2020-09-23 07:54:04.997,2020-09-23 07:54:04.997,0.0,Pisces,5.399345304,2459115.8292245,17.9489939686476,18.86748360772,1.288,5.388092535146825,2020.7276754767756,5.341290770821935,5.341290770821935
94,175,2459113.815776,23:49:50.01,23.4609626805,163.1562955881,61.1051705286,17.8675984057,18.8593838379,18.3760866958,18.8377866958,18.0843866958,0.48695536710000004,170.8135135453,1.1418210681,-0.10316731820000001,-0.0458085325,-3.9000377391,5.5439229167,5.4583222222,7.2514382694,2.8096460278,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1359315603815015001,0.9250550999999999,0.983,5.4583181,20.410378,11.6157255,16.232983,1.0,2,447,t,2459113.8156019,2459113.8156019,2459113.8156019,20.142548,22.9,18.107976999999998,26.212976,1,38.64183,1359,3,ZTF20accenjg,Fink,5.5439201,0.97571427,38,0.042791699999999995,0.217,0.047447324000000006,0,18.6,2060,0,2327.9526,333.0185,,Solar System MPC,2020-09-21 07:34:28.004,2020-09-21 07:34:28.004,0.0,Pisces,5.4700085886,2459113.8156019,17.9127086911723,18.86727431803,0.9868,5.463624864905832,2020.7221737756836,5.40440185029622,5.40440185029622
95,176,2459113.804016,23:32:51.16,23.1779174466,154.9697652031,59.8362430872,17.8676250114,18.8593829019,18.3761668612,18.8378668612,18.0844668612,0.4875648359,170.8019461679,1.1561953466000001,-0.1031395888,-0.0457927071,-3.9343740176,5.54441,5.4585377778,7.2519697972,2.8096514722,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1359303843815015001,3.2422426,0.984,5.4585324,20.448849,12.586446,14.364762,0.9999998999999999,2,447,t,2459113.8038426,2459113.8038426,2459113.8038426,20.142548,22.844,18.065748,26.210749,1,40.53072,1359,2,ZTF20accdruo,Fink,5.5444013,0.98,38,0.042791699999999995,0.22,0.047208432,0,18.6,2060,0,2318.8816,321.9155,,Solar System MPC,2020-09-21 07:17:32.001,2020-09-21 07:17:32.001,0.0,Pisces,5.4277764629,2459113.8038426,17.9032833002361,18.86720509923,0.8884,5.422546727442349,2020.722141646448,5.363249589859493,5.363249589859493
96,177,2459112.902465,01:51:03.89,1.4790127605,221.34773131,55.3213883716,17.8697536103,18.8593110122,18.3821737623,18.8438737623,18.0904737623,0.533907812,169.9215505211,1.2153946372,-0.1027679272,-0.0456524502,-4.1748200502,5.5810191667,5.4750211111,7.2920088361,2.8103395556,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1358402293815015001,4.8274913,0.983,5.4750155,20.665457,10.588584,15.930838,0.9995054999999999,2,447,t,2459112.9022917,2459112.9022917,2459112.9022917,20.23543,23.081,18.13568,26.26968,1,43.20693,1358,3,ZTF20acbtery,Fink,5.5810154,0.9557142999999999,38,0.0715417,0.243,0.043608326,0,18.6,2060,0,2181.8794,279.9492,,Solar System MPC,2020-09-20 09:39:18.003,2020-09-20 09:39:18.003,0.0,Pisces,5.4974580647,2459112.9022917,17.8671328181125,18.8666624512,0.1801,5.496930273768459,2020.7196783926224,5.431996950744281,5.431996950744281
97,178,2459104.93147,02:01:24.37,1.6301641621,224.6926380754,54.1448955791,17.899071868,18.8586640375,18.4304739111,18.8921739111,18.1387739111,0.9458481470000001,161.9808889501,1.2331155212,-0.09868085530000001,-0.042858660800000004,-8.2274826544,5.89909625,5.6161991666999995,7.6390420111,2.8145096944,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1350431293715015013,1.4733363,0.983,5.6161592,19.488844,5.9651575,5.185076,0.99999976,2,447,t,2459104.9312963,2459104.9312963,2459104.9312963,16.277887,20.608,18.180792,25.60679,1,11.102399,1350,12,ZTF20abyyeqk,Fink,5.8991309,0.94142854,37,0.5,0.111,0.07649114,0,18.7,2060,0,1080.0323,2932.234,,Solar System MPC,2020-09-12 10:21:04.000,2020-09-12 10:21:04.000,0.0,Pisces,5.5390848222999995,2459104.9312963,17.8671264585236,18.86666189818,0.1796,5.54204311032807,2020.697899716667,5.4270100243147645,5.4270100243147645
98,179,2459104.894965,01:08:41.71,0.7515487926000001,203.1547332254,60.3457336268,17.8992464042,18.8586610275,18.4306806876,18.8923806876,18.1389806876,0.9477366983000001,161.9439350928,1.1503130277,-0.098780961,-0.042804133,-8.3303006144,5.900545,5.6168247222000005,7.6406154833,2.8145128056,nan,,,Unknown,,nan,nan,nan,nan,nan,0,0,0,3,0,0,,,,,,,,,,,,,,,nan,nan,nan,1350394793715015016,2.5607283,0.983,5.6167994,19.605265,3.7664505999999998,4.9078455,0.99999976,2,447,t,2459104.8947917,2459104.8947917,2459104.8947917,19.928715,20.608,18.267437,25.631437,1,12.09961,1350,12,ZTF20abyxgyk,Fink,5.9005472,0.91571426,37,0.5,0.111,0.07852872,0,18.7,2060,0,1050.3906,2957.0916,,Solar System MPC,2020-09-12 09:28:30.003,2020-09-12 09:28:30.003,0.0,Pisces,5.6257089946,2459104.8947917,17.8752556500356,18.86628091494,0.3823,5.627744207721182,2020.6977999773223,5.51248143802681,5.51248143802681
