MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,delta,r,alpha,reduced_mag,reduced_dmag,MJDCorrected,3sig limiting mag
59797.16032,18.154,0.05,199,10,c,0,1.22,13.9602,8.110710000000001,5676.98,9942.64,2.55,2.32,-52.6,-0.39,19.67,21.51,03a59797o0803c,18.3503973240757,18.83849255264,2.7414,5.460541900649419,0.05,59797.05433694387,25.959771852360795
59797.165826,18.265,0.057999999999999996,180,10,c,0,1.23,13.960120000000002,8.11068,5652.78,10060.14,2.56,2.32,-54.4,-0.39399999999999996,19.69,21.46,03a59797o0815c,18.3503143881262,18.83849177357,2.7413,5.571551804600116,0.057999999999999996,59797.05984342286,25.7986268792935
59799.284827999996,18.367,0.14800000000000002,163,24,o,0,1.08,13.92839,8.098510000000001,2643.92,8925.24,3.38,2.83,-83.2,-0.303,18.69,19.91,04a59799o0645o,18.3188880084074,18.83819120932,2.6876,5.6773084583178015,0.14800000000000002,59799.17902692649,24.78154257471345
59799.288028999996,18.191,0.11900000000000001,192,23,o,0,0.95,13.928339999999999,8.09849,2625.16,8886.06,2.99,2.43,-81.2,-0.344,18.86,19.91,04a59799o0652o,18.3188402981585,18.83819075417,2.6875,5.501314166236558,0.11900000000000001,59799.182228202044,25.018329459719517
59799.302816999996,17.801,0.07400000000000001,275,20,o,0,1.29,13.92809,8.0984,2686.76,8960.58,3.12,2.5,-87.9,-0.34,18.91,20.09,04a59799o0683o,18.3186198384697,18.83818865143,2.6871,5.111340541551002,0.07400000000000001,59799.197017475315,25.5341175638734
59799.307812,17.992,0.105,231,24,o,0,0.65,13.92801,8.09837,2707.25,8842.63,2.98,2.32,-83.7,-0.35100000000000003,18.99,20.1,04a59799o0694o,18.318545358847,18.83818794117,2.687,5.302349452186638,0.105,59799.20201290547,25.154223615525996
59800.43996900001,17.91,0.106,249,26,o,0,1.32,13.90969,8.09115,9744.55,9860.84,2.67,2.14,-59.8,-0.41700000000000004,18.87,19.44,02a59800o0436o,18.3019987743684,18.83802674324,2.6568,5.222330344822353,0.106,59800.334265470585,25.14393220003892
59800.44223099999,18.114,0.08900000000000001,206,18,o,0,2.21,13.90965,8.09113,9764.05,9900.54,2.6,2.25,-59.5,-0.426,18.8,19.42,02a59800o0441o,18.3019655121301,18.83802642075,2.6567,5.42633432845558,0.08900000000000001,59800.33652766268,25.33372184658856
59800.445395,18.003,0.09300000000000001,228,21,o,0,2.29,13.90959,8.09111,9705.14,9821.87,2.71,2.12,-59.3,-0.43,18.72,19.28,02a59800o0448o,18.3019189954927,18.83802596967,2.6566,5.315339899516108,0.09300000000000001,59800.339691931345,25.285989491816004
59800.458241,18.177,0.147,195,29,o,0,0.89,13.909370000000001,8.09103,9682.32,9939.5,2.36,2.23,21.5,-0.445,18.65,19.47,02a59800o0473o,18.3017302521532,18.83802413821,2.6563,5.489362504623976,0.147,59800.352539021434,24.7889035263304
59801.053821,18.158,0.131,198,26,o,0,1.22,13.89925,8.08724,626.81,6799.74,2.34,2.1,-52.2,-0.401,18.49,18.84,03a59801o0731o,18.2931849898501,18.83793916713,2.6398,5.471386418444922,0.131,59800.94816837475,24.91401862406143
59803.27142899999,18.123,0.217,204,44,o,0,0.86,13.859520000000002,8.07169,6464.83,4798.99,2.46,2.23,-22.0,-0.37799999999999995,18.13,18.53,04a59803o0693o,18.2615750283279,18.83762176247,2.5768,5.440178477698094,0.217,59803.165958938655,24.366047528579518
59803.296569000006,17.76,0.105,286,30,o,0,0.99,13.85904,8.07151,6453.38,4757.08,2.25,2.03,-31.9,-0.385,18.28,18.64,04a59803o0747o,18.2612153786075,18.83761815498,2.576,5.077221659688295,0.105,59803.19110101583,25.154223615525996
59803.315340999994,17.613,0.106,327,35,o,0,1.18,13.858670000000002,8.07137,6520.22,4830.12,2.47,2.28,-40.1,-0.37799999999999995,18.24,18.67,04a59803o0787o,18.2609467413881,18.83761546114,2.5755,4.930253914562861,0.106,59803.20987456734,25.14393220003892
59804.506645,18.029,0.10800000000000001,223,24,o,0,1.49,13.83585,8.06224,7634.72,10011.47,2.15,1.99,-66.5,-0.46299999999999997,18.64,18.82,02a59804o0601o,18.2442667398755,18.83744426991,2.5398,5.348258031583617,0.10800000000000001,59804.401274903,25.123637474483466
59804.508472,17.852999999999998,0.11599999999999999,262,31,o,0,0.86,13.83581,8.06222,7654.91,10050.48,2.19,1.98,-65.3,-0.45299999999999996,18.69,18.83,02a59804o0605o,18.2442411991009,18.83744400701,2.5398,5.172261101810033,0.11599999999999999,59804.40310205051,25.046051890133548
59804.512094000005,17.901,0.10099999999999999,251,25,o,0,1.51,13.83574,8.0622,7597.99,9972.34,2.19,2.04,-65.6,-0.452,18.68,18.86,02a59804o0613o,18.2441905805187,18.83744348582,2.5397,5.220267186640648,0.10099999999999999,59804.406724342865,25.196393428744237
59804.51752,17.976,0.10300000000000001,234,24,o,0,1.42,13.835629999999998,8.06216,7577.78,10088.41,2.16,2.02,-69.8,-0.445,18.71,18.94,02a59804o0625o,18.2441147896897,18.83744270503,2.5395,5.295276297491764,0.10300000000000001,59804.41215078059,25.175103801437913
59808.532312999996,17.963,0.09300000000000001,237,22,o,0,2.04,13.75115,8.02848,7475.73,10079.76,2.21,2.15,63.1,-0.447,19.01,19.56,02a59808o0583o,18.1897919920155,18.83686234725,2.4115,5.288818515609156,0.09300000000000001,59808.427257522904,25.285989491816004
59808.534123000005,18.072,0.09,214,19,o,0,1.2,13.75111,8.02847,7499.44,10117.95,2.26,2.01,-65.6,-0.449,19.09,19.56,02a59808o0587o,18.1897680407408,18.83686208442,2.4115,5.3978214051798155,0.09,59808.42906766124,25.32159058960253
59808.537302,17.878,0.08,256,20,o,0,0.89,13.751029999999998,8.02844,7439.94,10036.82,2.21,2.02,-65.8,-0.45399999999999996,19.1,19.56,02a59808o0594o,18.1897259874346,18.83686162279,2.4114,5.203826478673923,0.08,59808.432246904114,25.449471895720983
59808.542765,17.926,0.08,245,20,o,0,0.9,13.750910000000001,8.02839,7420.7,10154.12,2.18,1.96,-65.0,-0.461,19.09,19.57,02a59808o0606o,18.1896537609473,18.83686082949,2.4112,5.251835192471178,0.08,59808.43771032126,25.449471895720983
59809.479125,17.878,0.063,256,16,o,0,1.31,13.72964,8.019810000000001,7438.09,10093.41,2.16,2.02,-53.3,-0.45799999999999996,19.38,20.2,02a59809o0527o,18.1773999703208,18.83672471353,2.3796,5.205314228468042,0.063,59809.37414109325,25.708845489566887
59809.480932000006,17.948,0.062,240,15,o,0,1.6,13.7296,8.0198,7457.73,10132.08,2.19,2.05,-52.4,-0.46399999999999997,19.37,20.2,02a59809o0531o,18.177376238845,18.83672445057,2.3796,5.275317093745942,0.062,59809.37594823032,25.726217639455207
59809.496471000006,17.86,0.052000000000000005,261,14,o,0,1.3,13.72923,8.01965,7396.72,10054.84,2.23,2.01,-62.7,-0.466,19.33,20.19,02a59809o0564o,18.1771723742304,18.83672218929,2.379,5.1873417082608615,0.052000000000000005,59809.391488407746,25.917188504113845
59809.514282000004,17.99,0.065,231,15,o,0,1.38,13.7288,8.01949,7371.87,10174.7,2.19,1.98,-59.4,-0.45399999999999996,19.35,20.1,02a59809o0601o,18.176939180621,18.83671959728,2.3784,5.317369864903117,0.065,59809.40930075456,25.674913471593705
59810.463298,17.944000000000003,0.068,241,16,o,0,1.47,13.7066,8.01051,9385.27,615.07,2.88,2.75,-36.1,-0.495,19.17,20.5,01a59810o0519o,18.1646913999514,18.83658133837,2.3457,5.27284945354368,0.068,59810.35838749184,25.625924581435253
59810.46512000001,17.889,0.061,254,16,o,0,1.33,13.706560000000001,8.0105,9365.85,576.42,2.79,2.66,-35.2,-0.501,19.23,20.51,01a59810o0523o,18.1646677751628,18.83658107265,2.3457,5.217852308369622,0.061,59810.360209628285,25.743872275673926
59810.47059,17.998,0.068,230,16,o,0,1.3,13.706420000000001,8.01044,9426.01,653.38,2.87,2.74,-31.2,-0.499,19.17,20.53,01a59810o0535o,18.1645968784549,18.83658027489,2.3455,5.32686087560953,0.068,59810.36568003774,25.625924581435253
59810.488062000004,17.963,0.07200000000000001,237,17,o,0,0.95,13.70599,8.01028,9445.37,529.59,3.0,2.88,-17.9,-0.475,19.18,20.58,01a59810o0573o,18.164370729249,18.83657772665,2.3448,5.291888204366272,0.07200000000000001,59810.38315334388,25.56386562212267
59812.52421,17.899,0.066,252,16,o,0,0.94,13.656189999999999,7.9900899999999995,5520.85,1991.87,3.0,2.86,38.5,-0.408,19.14,20.71,02a59812o0640o,18.138666135738,18.83628007789,2.2724,5.230997567355409,0.066,59812.41944980123,25.65833702434617
59812.527376,18.022000000000002,0.063,225,14,o,0,0.81,13.65611,7.990060000000001,5540.39,2029.91,2.54,2.32,30.9,-0.413,19.33,20.72,02a59812o0647o,18.1386266501578,18.83627961402,2.2723,5.354002347856703,0.063,59812.422616029275,25.708845489566887
59812.533712000004,17.909000000000002,0.057999999999999996,249,14,o,0,1.18,13.65594,7.98999,5482.17,1951.46,2.8,2.61,33.0,-0.40299999999999997,19.21,20.72,02a59812o0661o,18.1385476815456,18.83627868569,2.272,5.241011908653121,0.057999999999999996,59812.42895248537,25.7986268792935
59812.553717999996,17.971,0.06,235,14,o,0,1.2,13.655420000000001,7.989789999999999,5463.97,2071.47,2.64,2.36,34.7,-0.418,19.32,20.82,02a59812o0702o,18.1382987996645,18.83627575439,2.2713,5.303042041898216,0.06,59812.448959922775,25.761818737241732
59813.025327999996,17.913,0.051,248,13,o,0,0.86,13.64352,7.98505,2915.56,2759.89,2.33,2.08,-57.5,-0.40700000000000003,19.53,20.87,03a59813o0587o,18.1325426224894,18.83620661572,2.2541,5.245739237023088,0.051,59812.92060316769,25.938271422956003
59813.027129999995,17.882,0.040999999999999995,255,11,o,0,2.09,13.64347,7.98503,2896.81,2721.24,2.24,2.03,-55.9,-0.415,19.56,20.89,03a59813o0591o,18.132520495364,18.8362063514,2.254,5.214741917341822,0.040999999999999995,59812.92240529548,26.175237221401503
59813.030298000005,17.817,0.04,271,11,o,0,1.62,13.64339,7.985,2952.74,2800.0,2.26,2.06,-52.5,-0.414,19.5,20.88,03a59813o0598o,18.1324815842545,18.83620588672,2.2539,5.149746630742548,0.04,59812.925573520224,26.202046884880936
59813.058494000004,17.973,0.049,235,11,o,0,1.62,13.64265,7.9847,2971.97,2690.57,2.17,1.98,-48.6,-0.428,19.52,20.71,03a59813o0659o,18.1321346646674,18.8362017508,2.2529,5.305788653618382,0.049,59812.95377152386,25.981706663129557
59814.51648099999,18.086,0.08,212,17,o,0,0.94,13.60485,7.96915,9579.55,509.21,3.09,3.0,-23.8,-0.478,19.2,20.76,01a59814o0640o,18.1143120011552,18.83598753239,2.1987,5.420948809625742,0.08,59814.41186145897,25.449471895720983
59814.519239999994,18.000999999999998,0.081,229,19,o,0,0.98,13.604779999999998,7.969119999999999,9559.46,469.35,3.35,3.23,-36.9,-0.452,19.11,20.8,01a59814o0646o,18.1142786915705,18.83598712636,2.1986,5.3359528494597175,0.081,59814.41462065135,25.43598431600422
59814.541449000004,17.884,0.067,255,17,o,0,1.19,13.604170000000002,7.96888,9620.71,542.03,3.01,2.81,-18.1,-0.475,19.29,20.79,01a59814o0693o,18.1140110472964,18.83598385786,2.1977,5.218985310700745,0.067,59814.43683119714,25.642009856448777
59814.554952,17.96,0.068,238,16,o,0,1.06,13.6038,7.96873,9639.91,419.16,3.03,2.89,-23.0,-0.489,19.26,20.81,01a59814o0721o,18.1138487468953,18.83598187054,2.1972,5.295004996148904,0.068,59814.450335134505,25.625924581435253
59818.497034,17.971,0.054000000000000006,235,13,o,0,1.41,13.49479,7.92386,5311.3,6512.88,3.05,2.81,35.8,-0.41700000000000004,19.33,20.89,01a59818o0558o,18.0681353640517,18.83539914467,2.0432,5.31155918282616,0.054000000000000006,59818.39268115299,25.87621246364342
59818.500702,17.94,0.057,242,14,o,0,1.06,13.494679999999999,7.92382,5292.62,6475.71,3.02,2.89,31.9,-0.409,19.33,20.85,01a59818o0566o,18.068094165733,18.8353986001,2.0431,5.280564196927569,0.057,59818.39634939093,25.817509724019615
59818.50389400001,18.029,0.064,223,14,o,0,0.87,13.494589999999999,7.923780000000001,5352.26,6550.67,3.07,2.86,38.7,-0.405,19.32,20.86,01a59818o0573o,18.0680583328528,18.83539812619,2.043,5.369568558059823,0.064,59818.39954159789,25.691746928241123
59818.530252,17.980999999999998,0.062,233,14,o,0,1.03,13.49381,7.92347,5370.59,6425.27,3.07,2.79,47.2,-0.408,19.36,20.82,01a59818o0629o,18.0677631297583,18.83539421276,2.0419,5.321604487892877,0.062,59818.425901302835,25.726217639455207
59819.265831,18.171,0.048,196,9,c,0,1.46,13.472420000000001,7.91472,1397.67,4788.12,2.25,1.97,64.5,-0.39799999999999996,19.71,21.57,04a59819o0667c,18.0596582851514,18.83528490836,2.0121,5.512591387811883,0.048,59819.16152711251,26.004093769761873
59820.50363200001,18.095,0.049,210,10,c,0,1.68,13.43568,7.899360000000001,5330.02,7979.01,2.71,2.38,27.7,-0.396,19.59,21.46,02a59820o0611c,18.0461759382989,18.83510057669,1.9609,5.4382343462431475,0.049,59820.39940598006,25.981706663129557
59820.505441999994,18.086,0.052000000000000005,212,11,c,0,1.11,13.435620000000002,7.89934,5349.62,8018.9,2.71,2.37,31.2,-0.397,19.61,21.46,02a59820o0615c,18.0461564607775,18.83510030678,1.9609,5.429236721066269,0.052000000000000005,59820.40121609254,25.917188504113845
59820.50997000001,18.098,0.055999999999999994,209,12,c,0,0.96,13.43549,7.89928,5292.76,7939.65,2.72,2.36,28.8,-0.39899999999999997,19.6,21.45,02a59820o0625c,18.0461077601621,18.83509963156,1.9607,5.4412426590061145,0.055999999999999994,59820.40574437383,25.83672679568534
59820.543241,18.144000000000002,0.052000000000000005,201,10,c,0,1.14,13.434460000000001,7.898860000000001,5303.29,2504.76,2.5,2.29,43.5,-0.409,19.6,21.44,02a59820o0694c,18.0457510418361,18.83509466991,1.9593,5.4872861550572445,0.052000000000000005,59820.43901743405,25.917188504113845
59822.382665,18.027,0.064,223,14,o,0,0.98,13.37832,7.875430000000001,5519.57,6435.62,2.83,2.71,41.6,-0.433,19.34,20.94,01a59822o0361o,18.026466375903,18.83481979758,1.8817,5.372639638668138,0.064,59822.27855281299,25.691746928241123
59822.417783000004,17.928,0.047,245,12,o,0,1.66,13.37721,7.87498,5507.55,6385.35,2.86,2.7,41.6,-0.434,19.38,21.03,01a59822o0436o,18.0260993055584,18.83481453901,1.8801,5.273684462761302,0.047,59822.31367293302,26.02695221836155
59822.434688,18.000999999999998,0.054000000000000006,229,12,o,0,1.26,13.376679999999999,7.87476,5571.86,6464.21,2.92,2.71,33.9,-0.423,19.41,21.0,01a59822o0472o,18.025923220774,18.83481200751,1.8794,5.346705966369216,0.054000000000000006,59822.33057895,25.87621246364342
59822.45688400001,18.167,0.067,196,13,o,0,1.1,13.37597,7.87448,5591.54,6337.18,2.98,2.75,45.2,-0.42700000000000005,19.36,20.93,01a59822o0518o,18.0256926959062,18.83480868355,1.8785,5.512734119684307,0.067,59822.352776281405,25.642009856448777
59823.330073000005,18.221,0.057999999999999996,187,11,c,0,1.3,13.34849,7.86314,8969.64,5896.44,2.61,1.98,-19.1,-0.41200000000000003,19.59,21.32,04a59823o0612c,18.0168473852866,18.83467779171,1.8409,5.567815025775122,0.057999999999999996,59823.226016367655,25.7986268792935
59824.40476699999,18.236,0.061,184,11,c,0,1.29,13.31434,7.848669999999999,5087.2,8075.27,2.57,2.31,30.5,-0.402,19.62,21.34,02a59824o0405c,18.0061682892973,18.83451635234,1.7939,5.58412111322124,0.061,59824.30077204496,25.743872275673926
59824.406575,18.266,0.068,179,12,c,0,0.88,13.314279999999998,7.84865,5105.34,8113.66,2.6,2.3,31.7,-0.40299999999999997,19.59,21.34,02a59824o0409c,18.006150282638,18.83451608043,1.7938,5.614123316103042,0.068,59824.302580148964,25.625924581435253
59824.441169000005,18.117,0.051,206,10,c,0,1.59,13.31315,7.84818,5052.32,8037.42,2.74,2.39,29.9,-0.39299999999999996,19.63,21.38,02a59824o0483c,18.0058066763288,18.83451087747,1.7923,5.465165353957282,0.051,59824.33717613347,25.938271422956003
59824.456979999995,18.156,0.055,198,11,c,0,1.24,13.312629999999999,7.84797,5035.36,8150.2,2.64,2.3,26.5,-0.401,19.66,21.39,02a59824o0517c,18.0056502604952,18.83450849935,1.7916,5.504184491725322,0.055,59824.352988036844,25.856290139465234
59824.99234,17.833,0.064,267,17,o,0,0.5,13.29529,7.84082,3718.32,8290.69,2.51,2.28,-35.0,-0.387,19.57,21.05,03a59825o0122o,18.0005247684794,18.83442792841,1.7679,5.181812000715443,0.064,59824.88837763922,25.691746928241123
59824.995948,17.893,0.07,253,18,o,0,0.59,13.29517,7.84077,3699.73,8252.63,2.61,2.33,-39.3,-0.395,19.49,21.01,03a59825o0130o,18.0004901112161,18.8344273851,1.7677,5.241816244197885,0.07,59824.89198583939,25.5944517631652
59825.001375,17.868,0.065,259,17,o,0,0.61,13.294989999999999,7.8407,3753.43,8333.16,2.54,2.21,-30.8,-0.39,19.53,20.98,03a59825o0142o,18.0004379492336,18.83442656786,1.7675,5.216822630941149,0.065,59824.89741314065,25.674913471593705
59825.00954,17.793,0.049,277,14,o,0,1.14,13.294720000000002,7.84059,3774.39,8216.54,2.58,2.28,-36.6,-0.38799999999999996,19.52,20.95,03a59825o0160o,18.0003593979177,18.83442533829,1.7671,5.14183224871482,0.049,59824.90557859433,25.981706663129557
59826.486877999996,17.756,0.054000000000000006,287,15,o,0,1.85,13.246189999999999,7.820060000000001,6032.82,10188.23,3.1,2.77,46.5,-0.44,19.35,20.77,01a59826o0592o,17.9863017449221,18.83420250712,1.7011,5.106554446454382,0.054000000000000006,59826.38299778455,25.87621246364342
59826.488698,17.79,0.059000000000000004,278,16,o,0,2.06,13.246129999999999,7.82003,6012.58,10148.76,3.14,2.84,44.5,-0.434,19.32,20.79,01a59826o0596o,17.9862847729342,18.83420223216,1.701,5.140556527171691,0.059000000000000004,59826.38481788258,25.780066834095482
59826.491432,17.864,0.057,260,15,o,0,2.21,13.24603,7.81999,6072.5,10226.33,3.1,2.81,46.9,-0.43200000000000005,19.33,20.76,01a59826o0602o,17.9862592888518,18.83420181912,1.7009,5.214559651471568,0.057,59826.387552029766,25.817509724019615
59826.516037,17.928,0.052000000000000005,245,13,o,0,4.93,13.2452,7.81965,4412.69,467.05,2.79,2.68,34.0,-0.442,19.34,20.83,01a59826o0655o,17.9860305491668,18.83419810181,1.6998,5.2785876958629885,0.052000000000000005,59826.41215835085,25.917188504113845
59827.094837,17.99,0.166,231,38,o,0,1.22,13.225979999999998,7.811610000000001,2170.19,10418.66,3.51,2.88,-89.9,-0.305,18.41,19.32,04a59827o0279o,17.9807798093633,18.83411060008,1.6736,5.3412318042185944,0.166,59826.990988676596,24.656926643100704
59827.098043,17.839000000000002,0.134,266,36,o,0,0.9,13.22587,7.811560000000001,2148.28,10379.42,3.15,2.57,-78.0,-0.345,18.51,19.4,04a59827o0286o,17.9807501587283,18.8341101151,1.6734,5.190235440934902,0.134,59826.994194847844,24.889434867288823
59827.133458000004,17.862000000000002,0.12,260,31,o,0,1.14,13.224670000000001,7.81106,2185.63,10461.4,3.22,2.42,-80.5,-0.332,18.86,19.89,04a59827o0363o,17.9804219022361,18.83410475754,1.6718,5.213275701385255,0.12,59827.0296117437,25.00924374808178
59828.964313,17.989,0.071,231,16,o,0,1.07,13.1624,7.7847800000000005,3974.24,8186.8,2.28,2.09,-41.5,-0.38299999999999995,19.08,19.71,03a59829o0545o,17.9641600745231,18.83382722959,1.5876,5.342272507762125,0.071,59828.86056066418,25.579050991403154
59828.969815,17.86,0.069,261,18,o,0,1.3,13.16221,7.7847,3959.08,8147.11,2.39,2.17,-41.8,-0.37,19.03,19.73,03a59829o0556o,17.9641128296447,18.83382639393,1.5874,5.21327831498639,0.069,59828.86606293704,25.610074136357703
59828.973472000005,17.883,0.076,255,19,o,0,0.78,13.16208,7.78464,4012.63,8226.6,2.3,2.05,-38.0,-0.39,19.08,19.74,03a59829o0564o,17.9640814063776,18.83382583848,1.5872,5.23628217742394,0.076,59828.869720118535,25.505162882498865
59828.978885000004,17.892,0.075,253,19,o,0,0.87,13.16189,7.784560000000001,4033.62,8111.87,2.28,2.07,-27.8,-0.385,19.04,19.75,03a59829o0576o,17.964034863178,18.83382501632,1.5869,5.245287898298573,0.075,59828.875133387344,25.519543704721592
59830.42991,18.113,0.13,206,27,o,0,0.8,13.1115,7.76307,6286.33,10085.36,3.45,2.99,51.9,-0.415,18.65,19.5,01a59830o0432o,17.9516791215182,18.83360428034,1.5192,5.4678074105938315,0.13,59830.326229748156,24.92233848243375
59830.441871,17.717,0.083,297,25,o,0,1.27,13.111070000000002,7.76289,6329.91,10123.09,4.12,3.67,51.3,-0.35100000000000003,18.45,19.53,01a59830o0458o,17.9515788661544,18.83360245793,1.5186,5.0718197478446285,0.083,59830.33819132718,25.409501632260657
59830.445066,18.014,0.10400000000000001,226,24,o,0,1.23,13.11096,7.76284,6347.93,10004.82,3.5,2.99,44.6,-0.401,18.7,19.55,01a59830o0465o,17.9515521270749,18.83360197112,1.5184,5.368823038407829,0.10400000000000001,59830.34138648161,25.164613514953892
59831.182507000005,17.819000000000003,0.157,271,42,o,0,1.27,13.08498,7.7519,2414.31,10306.31,3.47,2.56,-80.4,-0.335,18.12,18.54,04a59831o0479o,17.9455756668255,18.8334895216,1.4836,5.174559054157131,0.157,59831.07886199877,24.717447732177757
59831.184308,17.691,0.134,304,41,o,0,1.35,13.08492,7.75188,2395.43,10266.6,3.33,2.47,-78.0,-0.35200000000000004,18.16,18.55,04a59831o0483o,17.9455607075369,18.83348924675,1.4835,5.046560895969726,0.134,59831.080663085166,24.889434867288823
59831.20824199999,17.868,0.16399999999999998,259,42,o,0,0.98,13.084060000000001,7.751519999999999,2478.12,10221.21,3.25,2.34,-73.2,-0.364,18.19,18.62,04a59831o0533o,17.9453618055047,18.83348559415,1.4824,5.223585385048402,0.16399999999999998,59831.10459823392,24.670087243081596
59831.222280999995,17.865,0.142,259,37,o,0,1.48,13.08355,7.75131,2428.27,97.35,2.71,1.98,45.3,-0.389,18.28,18.65,04a59831o0564o,17.9452450783099,18.83348345156,1.4817,5.220599756666299,0.142,59831.11863790808,24.8264760022432
59831.226347,18.078,0.21899999999999997,213,47,o,0,0.93,13.0834,7.751239999999999,2409.32,57.67,2.55,1.94,40.2,-0.41600000000000004,18.34,18.64,04a59831o0573o,17.945211268617,18.833482831,1.4815,5.433603919376809,0.21899999999999997,59831.12270410336,24.356086576100548
59831.22906900001,18.057000000000002,0.12300000000000001,218,27,o,0,1.73,13.0833,7.7512,2470.55,135.82,2.58,1.99,44.9,-0.409,18.27,18.64,04a59831o0579o,17.9451886344618,18.83348241557,1.4814,5.412606706138234,0.12300000000000001,59831.12542623409,24.982434084602346
59836.561128999994,17.957,0.09699999999999999,238,23,o,0,1.1,12.888530000000001,7.66782,4430.57,4183.29,2.77,2.03,37.5,-0.434,18.85,19.27,02a59836o0543o,17.9058990794843,18.83266398818,1.2215,5.317460548927929,0.09699999999999999,59836.45771315162,25.24026752753523
59836.565064,17.789,0.08900000000000001,278,25,o,0,0.92,12.88838,7.66775,4411.59,4144.22,2.78,2.07,37.6,-0.43200000000000005,18.81,19.27,02a59836o0551o,17.9058733944479,18.83266338076,1.2213,5.149463733826661,0.08900000000000001,59836.46164829997,25.33372184658856
59836.573469,18.018,0.096,225,22,o,0,1.49,12.888060000000001,7.667619999999999,4471.0,4219.93,2.79,2.07,36.5,-0.423,18.8,19.32,02a59836o0568o,17.905818618376,18.83266208333,1.2209,5.378470526212347,0.096,59836.47005361634,25.25151878060192
59836.583308,18.017,0.107,226,24,o,0,0.96,12.88768,7.66746,4492.44,4104.11,2.73,2.09,36.3,-0.431,18.75,19.28,02a59836o0588o,17.905754642624,18.83266056451,1.2204,5.377478459811677,0.107,59836.47989298582,25.133737418987817
59837.012071000005,17.989,0.149,231,34,o,0,1.19,12.87161,7.660639999999999,2130.39,6489.32,2.46,2.14,-62.1,-0.392,18.1,18.51,03a59837o0646o,17.9030073370173,18.83259434685,1.1991,5.34981929264287,0.149,59836.90867185294,24.77423119217016
59837.015225999996,17.85,0.106,263,28,o,0,1.13,12.87149,7.660589999999999,2146.86,6529.13,2.33,2.07,-59.0,-0.39799999999999996,18.51,18.7,03a59837o0653o,17.9029866515714,18.83259385937,1.1989,5.2108218578096555,0.106,59836.911826972406,25.14393220003892
59837.021717999996,18.137999999999998,0.14800000000000002,202,30,o,0,1.5,12.87124,7.660480000000001,2087.1,6452.02,2.39,2.06,-55.6,-0.424,18.4,18.59,03a59837o0667o,17.9029440477031,18.83259285629,1.1986,5.498827140943668,0.14800000000000002,59836.918319218465,24.78154257471345
59837.031699,17.887999999999998,0.102,254,26,o,0,1.31,12.87085,7.66032,2058.56,6568.84,2.35,2.02,-54.7,-0.39399999999999996,18.58,18.77,03a59837o0689o,17.9028784440447,18.83259131408,1.1981,5.2488352759380295,0.102,59836.92830059736,25.18569643379605
59837.551403,17.854,0.064,262,17,o,0,1.68,12.851180000000001,7.651739999999999,4501.18,4145.89,2.64,1.97,36.9,-0.436,19.03,19.66,02a59837o0719o,17.8994579740422,18.8325109677,1.172,5.215259454825743,0.064,59837.44802435234,25.691746928241123
59837.56628200001,17.832,0.078,267,21,o,0,0.84,12.850610000000001,7.6515,4481.28,4110.52,2.59,1.95,37.0,-0.439,19.03,19.64,02a59837o0751o,17.8993649154462,18.83250866611,1.1713,5.193271009640521,0.078,59837.46290388982,25.476960356474642
59837.584405999994,17.792,0.065,278,18,o,0,1.17,12.849910000000001,7.6512,4546.81,4184.85,2.61,1.95,37.2,-0.43200000000000005,18.99,19.6,02a59837o0790o,17.8992520534188,18.83250586246,1.1703,5.153285024883015,0.065,59837.48102854164,25.674913471593705
59837.589489,17.889,0.069,254,17,o,0,1.81,12.84971,7.65112,4567.6,4069.24,2.68,2.0,36.9,-0.434,19.03,19.62,02a59837o0800o,17.8992204936613,18.83250507614,1.1701,5.250288944268052,0.069,59837.48611172392,25.610074136357703
59838.479161,17.865,0.051,259,13,o,0,1.3,12.81593,7.63652,9366.63,4471.22,2.39,2.01,-62.3,-0.506,19.51,20.35,01a59838o0574o,17.8936676645393,18.83236731706,1.1254,5.2269785833795055,0.051,59838.37581579439,25.938271422956003
59838.481963,17.985,0.057,232,13,o,0,1.13,12.81582,7.636480000000001,9387.15,4510.44,2.39,2.03,-61.4,-0.49700000000000005,19.48,20.32,01a59838o0580o,17.893650538645,18.83236688278,1.1252,5.34698071175516,0.057,59838.37861789329,25.817509724019615
59838.487379,17.826,0.055999999999999994,269,15,o,0,0.78,12.815610000000001,7.63639,9328.65,4433.15,2.38,2.06,-60.6,-0.498,19.49,20.37,01a59838o0591o,17.8936174770873,18.83236604336,1.1249,5.187984820712469,0.055999999999999994,59838.38403408424,25.83672679568534
59838.522643,17.875,0.055,257,14,o,0,1.39,12.81424,7.63581,9316.07,4553.68,2.35,2.07,-63.7,-0.501,19.46,20.34,01a59838o0666o,17.8934035314869,18.83236057758,1.1231,5.237011414379598,0.055,59838.41929931989,25.856290139465234
59840.43700599999,18.051,0.055,219,12,o,0,0.96,12.74053,7.6039,3084.66,2190.11,2.22,2.03,37.6,-0.47600000000000003,19.7,20.9,01a59840o0467o,17.8822492324917,18.83206324974,1.0258,5.414399761676577,0.055,59840.333726741745,25.856290139465234
